ckey,machine_id,date,hour,connect_avg,connect_max,in_handover_rate,out_handover_rate,inter_handover_rate,lower_prb,upper_prb,reconfig_rate,Y
MA1116_1-20211011-18,MA1116_1,20211011,18,15.56944444,28.0,98.38605552,100.0,98.66666667,27.71913229,11.93486486,92.71056662,0.0
MA1116_1-20211011-19,MA1116_1,20211011,19,13.285,30.0,98.87719298,99.92972593,100.0,18.83823613,10.18958748,93.02401038,0.0
MA1116_1-20211011-20,MA1116_1,20211011,20,13.87444444,26.0,98.04305284,100.0,100.0,32.08443812,9.964068279,92.51839098,0.0
MA1116_1-20211011-21,MA1116_1,20211011,21,13.97611111,29.0,98.76796715,100.0,98.96907216,26.23620199,8.023997155,92.97658863,0.0
MA1116_1-20211011-22,MA1116_1,20211011,22,12.515,30.0,98.36916234,100.0,100.0,20.51480797,11.00998578,91.22896481,0.0
MA1116_1-20211011-23,MA1116_1,20211011,23,14.73388889,28.0,99.01338971,100.0,99.08256881,19.25055477,6.935604552,93.64871501,0.0
MA1116_1-20211012-0,MA1116_1,20211012,0,11.95222222,27.0,99.11894273,99.88399072,100.0,17.88384068,5.301920341,93.75631951,0.0
MA1116_1-20211012-1,MA1116_1,20211012,1,7.430555556,19.0,99.15848527,100.0,100.0,13.24707386,4.194701705,92.82740954,0.0
MA1116_1-20211012-2,MA1116_1,20211012,2,5.112222222,15.0,98.86104784,100.0,100.0,5.921194879,1.630369844,90.83082221,0.0
MA1116_1-20211012-3,MA1116_1,20211012,3,4.566666667,14.0,99.23273657,100.0,100.0,5.479374111,3.263684211,90.29813037,0.0
MA1116_1-20211012-4,MA1116_1,20211012,4,5.449444444,14.0,99.41972921,99.83713355,100.0,5.415106686,1.590241821,89.47778644,0.0
MA1116_1-20211012-5,MA1116_1,20211012,5,7.223333333,21.0,99.78165939,100.0,98.7654321,9.335917496,2.175433855,90.26050223,0.0
MA1116_1-20211012-6,MA1116_1,20211012,6,12.08611111,37.0,99.19732441,99.87405542,99.0,16.47416785,4.299317212,90.29511085,0.0
MA1116_1-20211012-7,MA1116_1,20211012,7,9.659444444,24.0,97.95918367,99.91735537,100.0,13.45041252,4.696102418,88.89336016,0.0
MA1116_1-20211012-8,MA1116_1,20211012,8,12.80722222,27.0,98.69224063,100.0,100.0,20.07443812,6.100995733,92.26942212,0.0
MA1116_1-20211012-9,MA1116_1,20211012,9,11.55611111,25.0,97.88445891,99.92727273,100.0,20.64178977,7.477784091,88.68102797,0.0
MA1116_1-20211012-10,MA1116_1,20211012,10,11.32444444,24.0,98.32355407,99.8489426,98.68421053,20.03285917,8.644139403,89.01583484,0.0
MA1116_1-20211012-11,MA1116_1,20211012,11,11.62777778,26.0,98.61788618,100.0,100.0,17.19527738,9.827610242,89.98998999,0.0
MA1116_1-20211012-12,MA1116_1,20211012,12,10.86444444,21.0,98.25396825,99.85652798,100.0,16.53046942,8.311194879,88.22363204,0.0
MA1116_1-20211012-13,MA1116_1,20211012,13,11.29388889,24.0,97.49240122,99.92795389,100.0,15.77644381,8.476671408,89.98465081,0.0
MA1116_1-20211012-14,MA1116_1,20211012,14,10.71055556,25.0,98.01488834,99.92217899,100.0,15.5383926,7.385462304,89.43106312,0.0
MA1116_1-20211012-15,MA1116_1,20211012,15,30.04888889,61.0,97.77227723,99.86172566,100.0,33.83064286,19.06327143,90.84316902,0.0
MA1116_1-20211012-16,MA1116_1,20211012,16,54.71833333,94.0,98.01153311,99.89747796,100.0,60.24374111,40.7273542,93.06236861,0.0
MA1116_1-20211012-17,MA1116_1,20211012,17,64.28055556,96.0,98.34695731,99.85049523,100.0,70.9012358,55.36160511,93.68045132,0.0
MA1116_1-20211012-18,MA1116_1,20211012,18,58.73777778,88.0,98.51707317,99.80031949,100.0,73.34560455,47.86618777,93.92809035,0.0
MA1116_1-20211012-19,MA1116_1,20211012,19,48.95833333,73.0,98.59213251,99.91465756,100.0,61.69770982,36.85822191,92.42708511,0.0
MA1116_1-20211012-20,MA1116_1,20211012,20,50.99,81.0,98.2300885,99.92153786,100.0,60.17344239,37.62709815,92.00645129,0.0
MA1116_1-20211012-21,MA1116_1,20211012,21,50.08,74.0,98.31661282,99.9476805,100.0,61.13564723,33.2113798,90.09878139,0.0
MA1116_1-20211012-22,MA1116_1,20211012,22,50.57944444,85.0,98.19746671,99.91804622,100.0,56.29645804,34.93763869,89.95514117,0.0
MA1116_1-20211012-23,MA1116_1,20211012,23,40.44333333,74.0,98.14957594,99.97911009,100.0,59.33621622,23.87219061,91.17021828,0.0
MA1116_1-20211013-0,MA1116_1,20211013,0,21.93166667,41.0,98.29424307,100.0,100.0,29.95926031,11.16733997,93.00275482,0.0
MA1116_1-20211013-1,MA1116_1,20211013,1,19.38,36.0,98.51973684,99.95458674,,28.1040767,7.323025568,92.43401169,0.0
MA1116_1-20211013-2,MA1116_1,20211013,2,12.63444444,28.0,98.66755496,100.0,100.0,13.52823613,4.896827881,93.69690792,0.0
MA1116_1-20211013-3,MA1116_1,20211013,3,11.35888889,23.0,98.2272361,100.0,,8.870113798,3.81029872,94.40271817,0.0
MA1116_1-20211013-4,MA1116_1,20211013,4,13.09888889,27.0,98.12007277,100.0,100.0,10.61834993,3.79598862,94.51184287,0.0
MA1116_1-20211013-5,MA1116_1,20211013,5,17.48388889,36.0,98.61736334,99.93317741,100.0,16.55129445,6.300312945,93.85755891,0.0
MA1116_1-20211013-6,MA1116_1,20211013,6,33.19777778,71.0,97.84822286,99.979504,100.0,36.04330014,15.19066856,94.21390374,0.0
MA1116_1-20211013-7,MA1116_1,20211013,7,34.85,63.0,96.91421518,99.97997196,100.0,43.24443812,23.69147937,88.17544415,0.0
MA1116_1-20211013-8,MA1116_1,20211013,8,41.38555556,65.0,97.31775903,99.95672869,100.0,52.33183499,26.67193457,90.01057082,0.0
MA1116_1-20211013-9,MA1116_1,20211013,9,43.90888889,77.0,97.55189973,99.92332758,100.0,52.67204545,31.3393892,89.08761147,0.0
MA1116_1-20211013-10,MA1116_1,20211013,10,48.565,77.0,98.03957832,99.89114659,100.0,49.05859175,35.24913229,90.19713613,0.0
MA1116_1-20211013-11,MA1116_1,20211013,11,42.99388889,71.0,97.61015683,99.85433358,100.0,51.18514936,33.74045519,90.57866812,0.0
MA1116_1-20211013-12,MA1116_1,20211013,12,44.46444444,76.0,97.86752217,99.87049029,100.0,51.54184922,31.46705548,90.11839236,0.0
MA1116_1-20211013-13,MA1116_1,20211013,13,39.95333333,71.0,97.50386997,99.94211846,85.71428571,46.51937411,27.38109531,89.78737289,0.0
MA1116_1-20211013-14,MA1116_1,20211013,14,46.62611111,83.0,98.27142332,99.94473102,100.0,49.53738265,32.67825036,89.96792681,0.0
MA1116_1-20211013-15,MA1116_1,20211013,15,52.47444444,77.0,97.94321078,99.80068853,100.0,56.53520626,39.61180654,90.50734187,0.0
MA1116_1-20211013-16,MA1116_1,20211013,16,65.19888889,95.0,98.32607968,99.69609995,100.0,75.40509246,61.04567568,90.94904916,0.0
MA1116_1-20211013-17,MA1116_1,20211013,17,72.60222222,100.0,98.16042426,99.84407484,100.0,84.79355114,65.41731534,93.57777578,0.0
MA1116_1-20211013-18,MA1116_1,20211013,18,75.31555556,106.0,97.77992278,99.83294353,100.0,90.42633001,70.52341394,92.96537269,0.0
MA1116_1-20211013-19,MA1116_1,20211013,19,57.56055556,100.0,97.831882,99.92596706,100.0,78.04738265,50.26189189,90.78060651,0.0
MA1116_1-20211013-20,MA1116_1,20211013,20,48.56833333,76.0,98.33520389,99.98059383,100.0,66.04611664,35.05766714,91.26236796,0.0
MA1116_1-20211013-21,MA1116_1,20211013,21,48.28833333,83.0,98.53692931,99.94626545,100.0,65.82366999,41.46049787,89.97771795,0.0
MA1116_1-20211013-22,MA1116_1,20211013,22,50.20277778,74.0,98.39276745,99.94862134,100.0,57.24403983,39.15403983,90.48318206,0.0
MA1116_1-20211013-23,MA1116_1,20211013,23,42.49333333,84.0,98.47313855,99.95916701,100.0,52.98540541,26.46547653,91.8011587,0.0
MA1116_1-20211014-0,MA1116_1,20211014,0,26.25722222,48.0,97.97092671,100.0,100.0,53.89475852,19.77387784,92.05265724,0.0
MA1116_1-20211014-1,MA1116_1,20211014,1,19.18166667,40.0,98.89980354,99.95680346,,22.76009957,9.469189189,92.14293288,0.0
MA1116_1-20211014-2,MA1116_1,20211014,2,12.93944444,29.0,98.51013111,100.0,,11.37334282,4.259274538,92.07122459,0.0
MA1116_1-20211014-3,MA1116_1,20211014,3,9.601666667,24.0,98.88603256,99.90917348,,8.640554765,2.798890469,92.93442261,0.0
MA1116_1-20211014-4,MA1116_1,20211014,4,11.17444444,25.0,98.43049327,99.94068802,100.0,11.13041252,3.167567568,92.4743083,0.0
MA1116_1-20211014-5,MA1116_1,20211014,5,17.40222222,37.0,98.50349185,99.96606719,100.0,17.17236131,6.561450925,93.45454545,0.0
MA1116_1-20211014-6,MA1116_1,20211014,6,30.59666667,66.0,97.99607073,99.93709373,100.0,36.64385491,13.63433855,93.51589024,0.0
MA1116_1-20211014-7,MA1116_1,20211014,7,32.92277778,71.0,97.41525424,99.95860927,100.0,41.09560455,19.71995733,88.15723446,0.0
MA1116_1-20211014-8,MA1116_1,20211014,8,39.81777778,66.0,97.45612305,99.92234518,100.0,54.38389758,26.5074111,88.98221086,0.0
MA1116_1-20211014-9,MA1116_1,20211014,9,44.25611111,74.0,97.95994759,99.94551398,100.0,54.87330966,32.41669034,88.66503972,0.0
MA1116_1-20211014-10,MA1116_1,20211014,10,50.56722222,84.0,98.38502478,99.8766085,100.0,57.23770982,42.91128023,89.94448467,0.0
MA1116_1-20211014-11,MA1116_1,20211014,11,44.14888889,68.0,97.83096485,99.9094367,100.0,51.93378378,34.0926458,88.90178076,0.0
MA1116_1-20211014-12,MA1116_1,20211014,12,43.99555556,67.0,97.73662551,99.87063389,100.0,50.67785206,32.77394026,89.38431034,0.0
MA1116_1-20211014-13,MA1116_1,20211014,13,40.13111111,61.0,98.05243446,99.83519502,100.0,41.48277383,26.30167852,88.21343244,0.0
MA1116_1-20211014-14,MA1116_1,20211014,14,49.56222222,70.0,98.11884669,99.80846248,100.0,53.02440967,34.38930299,89.87670026,0.0
MA1116_1-20211014-15,MA1116_1,20211014,15,54.015,80.0,97.62071379,99.76872443,100.0,58.68213371,39.04499289,91.19512077,0.0
MA1116_1-20211014-16,MA1116_1,20211014,16,58.775,85.0,98.1897302,99.92907801,100.0,68.77534851,46.73899004,92.07732604,0.0
MA1116_1-20211014-17,MA1116_1,20211014,17,63.84722222,96.0,98.50369569,99.83215218,100.0,74.57553977,51.4043608,93.9442008,0.0
MA1116_1-20211014-18,MA1116_1,20211014,18,68.51944444,116.0,98.0955563,99.793779,100.0,84.9044808,60.63123755,92.72269353,0.0
MA1116_1-20211014-19,MA1116_1,20211014,19,55.355,107.0,97.99280439,99.9022674,100.0,73.3513229,46.62837838,91.41587558,0.0
MA1116_1-20211014-20,MA1116_1,20211014,20,43.90944444,68.0,98.2390186,99.88028731,100.0,62.48972973,36.38624467,90.31102264,0.0
MA1116_1-20211014-21,MA1116_1,20211014,21,50.35555556,80.0,97.93422575,99.91613552,100.0,56.59357041,34.04300142,90.45472982,0.0
MA1116_1-20211014-22,MA1116_1,20211014,22,47.40222222,85.0,97.98146923,99.88309953,100.0,57.311266,29.8958037,90.19249989,0.0
MA1116_1-20211014-23,MA1116_1,20211014,23,49.65555556,80.0,98.37358305,99.96375498,100.0,64.67125178,29.19157895,91.96569623,0.0
MA1116_1-20211015-0,MA1116_1,20211015,0,31.95611111,64.0,98.83157595,100.0,,48.20440341,17.48974395,92.9158808,0.0
MA1116_1-20211015-1,MA1116_1,20211015,1,24.09222222,45.0,98.88529306,99.92028697,100.0,35.9128165,12.26089489,92.21693625,0.0
MA1116_1-20211015-2,MA1116_1,20211015,2,14.07444444,40.0,98.14707585,99.87179487,100.0,20.36209104,4.87173542,92.07841887,0.0
MA1116_1-20211015-3,MA1116_1,20211015,3,10.96722222,25.0,98.47792998,100.0,100.0,9.65428165,3.923058321,93.18927262,0.0
MA1116_1-20211015-4,MA1116_1,20211015,4,12.23722222,32.0,98.42305601,100.0,100.0,9.896315789,3.799246088,93.71796749,0.0
MA1116_1-20211015-5,MA1116_1,20211015,5,17.51,36.0,98.21196359,99.93181043,100.0,14.35100996,5.215633001,93.64125561,0.0
MA1116_1-20211015-6,MA1116_1,20211015,6,32.01777778,62.0,97.72240607,99.97898277,100.0,34.80214794,13.43588905,93.3988764,0.0
MA1116_1-20211015-7,MA1116_1,20211015,7,34.20277778,57.0,97.19782518,99.97977755,100.0,41.22536273,20.26069701,88.37270479,0.0
MA1116_1-20211015-8,MA1116_1,20211015,8,47.52333333,82.0,97.41653418,99.98016267,100.0,57.18476529,34.08073969,89.96103264,0.0
MA1116_1-20211015-9,MA1116_1,20211015,9,45.99055556,75.0,97.78393352,99.98200792,100.0,53.86590909,33.3003267,89.36098057,0.0
MA1116_1-20211015-10,MA1116_1,20211015,10,47.93444444,78.0,98.14779085,99.90503324,100.0,57.21514936,36.83708393,90.34438205,0.0
MA1116_1-20211015-11,MA1116_1,20211015,11,48.16555556,70.0,97.62379829,99.94627507,100.0,60.53628734,36.66864865,88.57500626,0.0
MA1116_1-20211015-12,MA1116_1,20211015,12,42.72555556,66.0,97.13369791,99.94541485,100.0,50.86893314,29.21133713,88.73902911,0.0
MA1116_1-20211015-13,MA1116_1,20211015,13,37.75333333,61.0,97.62144729,99.88205229,100.0,40.84086771,23.74857752,88.64481056,0.0
MA1116_1-20211015-14,MA1116_1,20211015,14,45.56777778,75.0,96.94945848,99.89152052,100.0,50.98135135,33.56937411,89.66162707,0.0
MA1116_1-20211015-15,MA1116_1,20211015,15,57.98777778,87.0,97.83202458,99.91477757,100.0,63.77280228,44.93745377,90.38020466,0.0
MA1116_1-20211015-16,MA1116_1,20211015,16,65.69,107.0,98.10899089,99.89220266,100.0,78.01305832,55.13660028,92.98565957,0.0
MA1116_1-20211015-17,MA1116_1,20211015,17,71.12,102.0,98.00507185,99.89339019,100.0,83.09862216,64.6574858,94.2743663,0.0
MA1116_1-20211015-18,MA1116_1,20211015,18,70.27666667,102.0,98.15605259,99.78370584,100.0,85.8797724,65.89978663,93.88500286,0.0
MA1116_1-20211015-19,MA1116_1,20211015,19,64.36444444,108.0,98.34156669,99.90882567,100.0,82.31933144,55.29423898,93.14575646,0.0
MA1116_1-20211015-20,MA1116_1,20211015,20,48.80833333,80.0,98.27050136,99.95997599,100.0,61.85207681,34.32805121,91.64923885,0.0
MA1116_1-20211015-21,MA1116_1,20211015,21,51.79388889,74.0,97.88623475,99.92958986,100.0,71.51224751,41.34630156,90.16327623,0.0
MA1116_1-20211015-22,MA1116_1,20211015,22,53.00888889,83.0,97.94117647,99.9682136,100.0,68.71031294,44.78455192,90.3918456,0.0
MA1116_1-20211015-23,MA1116_1,20211015,23,50.64555556,84.0,98.42721874,99.9648938,100.0,60.42931721,33.25496444,92.62108385,0.0
MA1116_1-20211016-0,MA1116_1,20211016,0,33.08,69.0,98.45270776,99.9724442,,43.98341394,20.92163585,93.57046027,0.0
MA1116_1-20211016-1,MA1116_1,20211016,1,28.78055556,46.0,98.3806905,99.96543381,,30.21711648,14.77420455,92.66394961,0.0
MA1116_1-20211016-2,MA1116_1,20211016,2,19.61944444,39.0,98.24399261,100.0,100.0,21.41337127,6.975661451,93.41145522,0.0
MA1116_1-20211016-3,MA1116_1,20211016,3,14.18611111,26.0,98.92344498,99.93464052,100.0,11.0829872,5.720725462,93.70575562,0.0
MA1116_1-20211016-4,MA1116_1,20211016,4,14.755,28.0,98.71145881,100.0,100.0,17.00665718,5.684864865,93.28313613,0.0
MA1116_1-20211016-5,MA1116_1,20211016,5,20.16,39.0,98.54077253,100.0,100.0,15.66328592,6.724495021,93.98423677,0.0
MA1116_1-20211016-6,MA1116_1,20211016,6,29.215,47.0,98.4561548,99.91012582,,24.51327169,10.85556188,94.49599084,0.0
MA1116_1-20211016-7,MA1116_1,20211016,7,27.61055556,49.0,96.89524235,99.97842037,100.0,22.73526316,14.10052632,88.72709623,0.0
MA1116_1-20211016-8,MA1116_1,20211016,8,32.74944444,58.0,97.19607041,99.98028391,92.85714286,29.88945946,17.66008535,88.61297174,0.0
MA1116_1-20211016-9,MA1116_1,20211016,9,42.89666667,67.0,97.02677747,99.96307238,100.0,47.14294034,26.89234375,90.09808062,0.0
MA1116_1-20211016-10,MA1116_1,20211016,10,48.09555556,79.0,97.04589414,99.91167638,100.0,53.16209104,33.63098151,90.59155178,0.0
MA1116_1-20211016-11,MA1116_1,20211016,11,57.00444444,85.0,97.35013734,99.85172982,100.0,67.10681366,40.58167852,90.37945884,0.0
MA1116_1-20211016-12,MA1116_1,20211016,12,63.69166667,102.0,97.12351946,99.80982567,100.0,74.12432432,51.85725462,91.02579389,0.0
MA1116_1-20211016-13,MA1116_1,20211016,13,57.62666667,88.0,97.17965439,99.91493705,100.0,66.52560455,43.0799431,91.16542921,0.0
MA1116_1-20211016-14,MA1116_1,20211016,14,58.945,88.0,97.04815303,99.93186851,100.0,68.46583215,45.11560455,90.56659997,0.0
MA1116_1-20211016-15,MA1116_1,20211016,15,64.49555556,90.0,97.4034848,99.94482251,100.0,80.11305832,53.1328734,93.32960124,0.0
MA1116_1-20211016-16,MA1116_1,20211016,16,69.76611111,100.0,97.52418429,99.91123735,100.0,87.02280228,59.26610242,93.44624755,0.0
MA1116_1-20211016-17,MA1116_1,20211016,17,67.31444444,97.0,97.23852261,99.96270744,100.0,83.45244318,51.48544034,93.36247658,0.0
MA1116_1-20211016-18,MA1116_1,20211016,18,58.49388889,92.0,97.08317651,99.93989181,100.0,77.53064011,50.6216074,92.30449827,0.0
MA1116_1-20211016-19,MA1116_1,20211016,19,40.67222222,71.0,97.27382388,99.9754902,100.0,54.36,29.60924609,90.71264368,0.0
MA1116_1-20211016-20,MA1116_1,20211016,20,40.13833333,61.0,97.25546843,100.0,100.0,53.90931721,26.84874822,89.4335622,0.0
MA1116_1-20211016-21,MA1116_1,20211016,21,40.66222222,62.0,97.39380259,99.97920998,100.0,56.33662873,32.59199147,89.54884941,0.0
MA1116_1-20211016-22,MA1116_1,20211016,22,40.485,66.0,97.46705107,99.97912753,100.0,48.78091038,27.07458037,89.66935853,0.0
MA1116_1-20211016-23,MA1116_1,20211016,23,43.82833333,77.0,97.73674806,99.95591801,100.0,55.7399431,26.35854908,92.01691375,0.0
MA1116_1-20211017-0,MA1116_1,20211017,0,28.74388889,57.0,98.36363636,100.0,100.0,32.13731534,16.47109531,94.22389127,0.0
MA1116_1-20211017-1,MA1116_1,20211017,1,19.96111111,34.0,98.29931973,100.0,100.0,27.22473684,9.272485795,92.94844021,0.0
MA1116_1-20211017-2,MA1116_1,20211017,2,14.74277778,29.0,98.79437374,100.0,100.0,20.57036984,6.033840683,93.54456117,0.0
MA1116_1-20211017-3,MA1116_1,20211017,3,11.24666667,25.0,99.32756964,100.0,100.0,13.00487909,3.522916074,93.88704319,0.0
MA1116_1-20211017-4,MA1116_1,20211017,4,11.44944444,30.0,97.94476557,100.0,100.0,7.989459459,3.03254623,93.93601783,0.0
MA1116_1-20211017-5,MA1116_1,20211017,5,11.03944444,22.0,98.60064586,100.0,,8.664836415,3.166500711,94.19109663,0.0
MA1116_1-20211017-6,MA1116_1,20211017,6,14.49444444,35.0,98.68083547,100.0,100.0,11.40490754,5.261052632,93.85143571,0.0
MA1116_1-20211017-7,MA1116_1,20211017,7,16.235,33.0,97.63458401,99.96196272,100.0,13.6727027,7.586415363,88.52688387,0.0
MA1116_1-20211017-8,MA1116_1,20211017,8,22.34611111,43.0,97.96865932,99.97307485,100.0,20.08733997,13.36788051,87.48300347,0.0
MA1116_1-20211017-9,MA1116_1,20211017,9,30.53166667,54.0,97.36724676,100.0,100.0,26.95555398,16.75228693,87.61904762,0.0
MA1116_1-20211017-10,MA1116_1,20211017,10,36.67888889,63.0,96.49990113,99.9618539,100.0,62.02823613,28.68519203,88.03967632,0.0
MA1116_1-20211017-11,MA1116_1,20211017,11,39.11833333,68.0,97.22827163,99.98021761,100.0,61.97981508,27.97082504,89.07973527,0.0
MA1116_1-20211017-12,MA1116_1,20211017,12,45.24166667,69.0,97.00477766,99.94500458,100.0,54.44321479,28.44075391,90.05098526,0.0
MA1116_1-20211017-13,MA1116_1,20211017,13,43.53277778,66.0,97.24315068,99.94863014,100.0,58.06661451,31.0929303,88.64660962,0.0
MA1116_1-20211017-14,MA1116_1,20211017,14,49.95388889,78.0,97.42067174,99.86915888,100.0,65.37179232,34.87581792,91.00004507,0.0
MA1116_1-20211017-15,MA1116_1,20211017,15,42.29055556,70.0,96.53622917,99.98130841,100.0,52.13460882,27.07940256,89.50626101,0.0
MA1116_1-20211017-16,MA1116_1,20211017,16,59.55222222,95.0,97.27639543,99.92927864,100.0,73.11502134,51.86392603,91.67118715,0.0
MA1116_1-20211017-17,MA1116_1,20211017,17,49.66888889,84.0,97.08863092,99.9231065,88.88888889,62.31728693,35.6996733,91.30782207,0.0
MA1116_1-20211017-18,MA1116_1,20211017,18,39.78277778,69.0,97.00374532,99.89368488,100.0,47.05479374,24.9614367,90.48563465,0.0
MA1116_1-20211017-19,MA1116_1,20211017,19,41.03,68.0,97.03153989,100.0,100.0,53.56799431,28.23409673,90.21214793,0.0
MA1116_1-20211017-20,MA1116_1,20211017,20,39.77388889,62.0,97.45248686,99.95929168,100.0,57.61830725,29.59376956,89.1737596,0.0
MA1116_1-20211017-21,MA1116_1,20211017,21,38.43944444,58.0,96.87700535,99.95720094,100.0,49.53015647,44.49196302,89.43987807,0.0
MA1116_1-20211017-22,MA1116_1,20211017,22,35.04888889,60.0,97.81330825,100.0,100.0,40.49001422,27.72035562,89.87571814,0.0
MA1116_1-20211017-23,MA1116_1,20211017,23,28.78611111,56.0,98.12206573,100.0,100.0,41.1702276,17.36527738,91.89189189,0.0
MA1116_1-20211018-0,MA1116_1,20211018,0,19.31444444,39.0,98.15195072,100.0,,31.25667141,28.04169275,92.74016133,0.0
MA1116_1-20211018-1,MA1116_1,20211018,1,15.34777778,28.0,98.2131039,100.0,,22.49666193,13.41700284,93.99125064,0.0
MA1116_1-20211018-2,MA1116_1,20211018,2,11.69833333,24.0,98.7012987,100.0,,20.98820768,5.059857752,96.66512274,0.0
MA1116_1-20211018-3,MA1116_1,20211018,3,10.05166667,19.0,98.41089671,100.0,100.0,9.739274538,3.470668563,93.35099976,0.0
MA1116_1-20211018-4,MA1116_1,20211018,4,12.12333333,26.0,98.74765185,100.0,100.0,9.541550498,3.464224751,93.37748344,0.0
MA1116_1-20211018-5,MA1116_1,20211018,5,19.38833333,42.0,98.12561657,100.0,100.0,16.58749644,6.288093883,94.20277938,0.0
MA1116_1-20211018-6,MA1116_1,20211018,6,32.4,65.0,97.73645918,99.97808459,100.0,42.36061166,16.34231863,93.7574834,0.0
MA1116_1-20211018-7,MA1116_1,20211018,7,34.29722222,67.0,96.83459652,99.95655951,100.0,42.35268848,22.23361309,88.80131363,0.0
MA1116_1-20211018-8,MA1116_1,20211018,8,48.255,70.0,97.08737864,99.87088444,100.0,67.51112376,33.93842105,90.48397484,0.0
MA1116_1-20211018-9,MA1116_1,20211018,9,42.05222222,75.0,97.48927039,99.91671872,100.0,45.9837642,27.30166193,88.85853554,0.0
MA1116_1-20211018-10,MA1116_1,20211018,10,45.23666667,70.0,96.83470106,99.96193376,100.0,52.04823613,34.4325889,88.27769158,0.0
MA1116_1-20211018-11,MA1116_1,20211018,11,40.63222222,65.0,97.66673148,99.98106778,100.0,47.77072546,31.78502134,88.8776542,0.0
MA1116_1-20211018-12,MA1116_1,20211018,12,39.12666667,60.0,97.30583035,99.91573625,100.0,45.25335704,27.11499289,90.15464201,0.0
MA1116_1-20211018-13,MA1116_1,20211018,13,37.62611111,58.0,97.30731707,99.98081719,100.0,37.45843528,24.30783784,88.63600275,0.0
MA1116_1-20211018-14,MA1116_1,20211018,14,35.31166667,62.0,97.45762712,99.95935785,100.0,35.87770982,22.61243243,88.42064025,0.0
MA1116_1-20211018-15,MA1116_1,20211018,15,40.14833333,73.0,97.14172291,99.96088402,100.0,42.44462304,29.51342817,88.59280037,0.0
MA1116_1-20211018-16,MA1116_1,20211018,16,41.59666667,73.0,98.02197802,99.91136716,100.0,42.56854908,29.0626458,91.92855916,1.0
MA1116_1-20211018-17,MA1116_1,20211018,17,42.88833333,69.0,97.56323973,99.81029168,100.0,52.64961648,29.59559659,92.7926343,0.0
MA1116_1-20211018-18,MA1116_1,20211018,18,47.36111111,74.0,97.9879741,99.88129155,100.0,60.98389758,33.99243243,92.41328663,0.0
MA1116_1-20211018-19,MA1116_1,20211018,19,39.00666667,70.0,97.8925726,99.89440338,100.0,48.49549075,27.06645804,92.38101542,0.0
MA1116_1-20211018-20,MA1116_1,20211018,20,35.68888889,64.0,96.93567251,100.0,100.0,43.85133713,27.80992888,89.41983559,0.0
MA1116_1-20211018-21,MA1116_1,20211018,21,40.62166667,63.0,97.79699403,99.93786247,100.0,43.42157895,27.39483642,90.44003719,0.0
MA1116_1-20211018-22,MA1116_1,20211018,22,43.86055556,69.0,97.62882748,99.92334228,100.0,40.55860597,28.79327169,90.59085103,0.0
MA1116_1-20211018-23,MA1116_1,20211018,23,32.73777778,59.0,98.73170732,99.97422016,,33.62842105,16.26112376,92.10913982,0.0
MA1116_1-20211019-0,MA1116_1,20211019,0,20.03166667,40.0,98.28080229,100.0,,25.09268848,9.775405405,93.48837209,0.0
MA1116_1-20211019-1,MA1116_1,20211019,1,15.55444444,31.0,98.59007833,100.0,100.0,18.83393466,8.374900568,93.09883643,0.0
MA1116_1-20211019-2,MA1116_1,20211019,2,12.315,23.0,99.10714286,100.0,,8.67113798,4.724096728,94.27782889,0.0
MA1116_1-20211019-3,MA1116_1,20211019,3,10.48611111,22.0,98.58299595,100.0,,9.805320057,3.504495021,93.70434035,0.0
MA1116_1-20211019-4,MA1116_1,20211019,4,11.79444444,29.0,98.03232607,100.0,,8.87972973,3.55398293,93.41336794,0.0
MA1116_1-20211019-5,MA1116_1,20211019,5,17.845,37.0,98.30807191,99.96294924,100.0,16.95788051,6.481337127,94.60352423,0.0
MA1116_1-20211019-6,MA1116_1,20211019,6,35.40222222,75.0,98.1427175,99.97872793,100.0,44.55477952,17.35560455,94.33534354,0.0
MA1116_1-20211019-7,MA1116_1,20211019,7,36.56666667,61.0,96.76244435,99.96029383,100.0,41.21145092,20.83635846,88.34162439,0.0
MA1116_1-20211019-8,MA1116_1,20211019,8,40.43,63.0,96.52792303,99.97943656,100.0,52.225633,28.31933144,88.67268236,0.0
MA1116_1-20211019-9,MA1116_1,20211019,9,48.96611111,86.0,97.0398482,99.98121007,100.0,67.57420455,38.27664773,88.59117591,0.0
MA1116_1-20211019-10,MA1116_1,20211019,10,50.38111111,78.0,97.49497166,99.91106368,100.0,53.64379801,38.24776671,89.73992569,0.0
MA1116_1-20211019-11,MA1116_1,20211019,11,45.40666667,70.0,97.5650249,99.92634874,100.0,50.19271693,33.10392603,89.6736359,0.0
MA1116_1-20211019-12,MA1116_1,20211019,12,39.94333333,73.0,96.88843398,99.97941116,100.0,40.59440967,28.33763869,89.86936817,0.0
MA1116_1-20211019-13,MA1116_1,20211019,13,38.76611111,64.0,96.78960443,99.96222852,100.0,37.50243243,24.31634424,88.44049618,0.0
MA1116_1-20211019-14,MA1116_1,20211019,14,38.65111111,59.0,97.15324046,99.96043521,100.0,38.13897582,27.36694168,88.17939947,0.0
MA1116_1-20211019-15,MA1116_1,20211019,15,40.79555556,70.0,96.83481701,99.90145842,100.0,46.44157895,30.72947368,88.25602865,0.0
